gênero,artista,música,letra
Pop Rock Nacional,Rita Lee,Baila Comigo,"Se Deus quiser Um dia eu quero ser índio Viver pelado, pintado de verde Num eterno domingo Ser um bicho preguiça, espantar turista E tomar banho de Sol Banho de Sol Banho de Sol Sol Se Deus quiser Um dia acabo voando Tão banal assim como um pardal Meio de contrabando Desviar do estilingue, deixar que me xingue E tomar banho de Sol Banho de Sol Banho de Sol Banho de Sol Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Se Deus quiser Um dia eu viro semente E quando a chuva molhar o jardim Ah, eu fico contente E na primavera vou brotar na terra E tomar banho de Sol Banho de Sol Banho de Sol Sol Se Deus quiser Um dia eu morro bem velha Na hora H, quando a bomba estourar Quero ver da janela E entrar no pacote de camarote E tomar banho de Sol Banho de Sol Banho de Sol Banho de Sol Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai E tomar banho de Sol Banho de Sol Banho de Sol Banho de Sol Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai"
Pop Rock Nacional,Rita Lee,"Papai, Me Empresta o Carro","Papai, me empreste o carro! Papai, me empreste o carro! Tô precisando dele pra levar Minha garota ao cinema (Papai, não crio problema) Não tenho grana pra pagar um motel! (Não tenho grana!) Não sou do tipo que frequenta bordel (Não sou do tipo!) Você precisa me quebrar esse galho (Você precisa!) Então me empreste o carro Papai, me empreste o carro Pra poder tirar um sarro com meu bem! Papai, eu não fumo! Papai, eu não bebo! Meu único defeito é não ter medo De fazer o que gosto! Papai eu aposto! Na minha idade você pintava o sete! (Na minha idade) Mamãe tem ódio de uma tal Elizete (Pintava o sete) Aqui em casa é impossível namorar! (Qual é a sua?) Então qual é a sua? (Eu só quero sarro!) Meia hora no seu carro (Com meu bem!) Papai, me empreste o carro! Papai, me empreste o carro! Tô precisando dele pra levar Minha garota ao cinema (Papai, não crio problema) Não tenho grana pra pagar um motel! (Não tenho grana!) Não sou do tipo que frequenta bordel (Não sou do tipo!) Você precisa me quebrar esse galho (Você precisa!) Então me empreste o carro Papai, me empreste o carro Pra poder tirar um sarro com meu bem! Papai, eu não fumo! Papai, eu não bebo! Meu único defeito é não ter medo De fazer o que gosto! Papai eu aposto! Na minha idade você pintava o sete! (Na minha idade) Mamãe tem ódio, ódio, ódio!  (Pintava o sete) Aqui em casa é impossível namorar! (Qual é a sua?) Então qual é a sua? (Eu só quero sarro) Meia hora no seu carro (Com meu bem!)"
Pop Rock Nacional,Rita Lee,Saúde,"Me cansei de lero-lero Dá licença, mas eu vou sair do sério Quero mais saúde Me cansei de escutar opiniões De como ter um mundo melhor Mas ninguém sai de cima, nesse chove não molha Eu sei que agora eu vou é cuidar mais de mim Como vai? Tudo bem Apesar, contudo, todavia, mas, porém As águas vão rolar, não vou chorar Se por acaso morrer do coração É sinal que amei demais Mas enquanto estou viva e cheia de graça Talvez ainda faça um monte de gente feliz Como vai? Tudo bem Apesar, contudo, todavia, mas, porém As águas vão rolar, não vou chorar, não Se por acaso morrer do coração É sinal que amei demais Mas enquanto estou viva e cheia de graça Talvez ainda faça um monte de gente feliz"
Pop Rock Nacional,Rita Lee,Flagra,"No escurinho do cinema Chupando drops de anis Longe de qualquer problema Perto de um final feliz Se a Deborah Kerr que o Gregory Peck Não vou bancar o santinho Minha garota é Mae West Eu sou o Sheik Valentino Mas de repente o filme pifou E a turma toda logo vaiou Acenderam as luzes, cruzes Que flagra, que flagra, que flagra No escurinho do cinema Chupando drops de anis Longe de qualquer problema Perto de um final feliz Se a Deborah Kerr que o Gregory Peck Não vou bancar o santinho Minha garota é Mae West Eu sou o Sheik Valentino Mas de repente o filme pifou E a turma toda logo vaiou Acenderam as luzes, cruzes Que flagra, que flagra, que flagra"
Pop Rock Nacional,Rita Lee,Coisas da Vida,"Quando a Lua apareceu Ninguém sonhava mais do que eu Já era tarde Mas a noite é uma criança distraída Depois que eu envelhecer Ninguém precisa mais me dizer Como é estranho ser humano Nessas horas de partida É o fim da picada Depois da estrada, começa uma grande avenida No fim da avenida Existe uma chance, uma sorte, uma nova saída São coisas da vida E a gente se olha e não sabe se vai ou se fica Qual é a moral? Qual vai ser o final Dessa história? Eu não tenho nada pra dizer Por isso eu digo Eu não tenho muito o que perder Por isso jogo Eu não tenho hora pra morrer Por isso sonho Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica Ah, são coisas da vida E a gente se olha e não sabe se vai ou se fica"
Pop Rock Nacional,Rita Lee,Desculpe o Auê,"Desculpe o auê Eu não queria magoar você Foi ciúme, sim Fiz greve de fome Guerrilhas, motim, perdi a cabeça Esqueça Desculpe o auê Eu não queria magoar você Foi ciúme, sim Fiz greve de fome Guerrilhas, motim, perdi a cabeça Esqueça Da próxima vez eu me mando Que se dane meu jeito inseguro Nosso amor vale tanto Por você vou roubar os anéis de Saturno Da próxima vez eu me mando Que se dane meu jeito inseguro Nosso amor vale tanto Por você vou roubar os anéis de Saturno"
Pop Rock Nacional,Rita Lee,Doce Vampiro,"Venha me beijar Meu doce vampiro Ou, ou Na luz do luar Ãh, ãh Venha sugar o calor De dentro do meu sangue vermelho Tão vivo tão eterno, veneno Que mata sua sede Que me bebe quente Como um licor Brindando a morte e fazendo amor Meu doce vampiro Ou, ou Na luz do luar Ãh, ãh Me acostumei com você Sempre reclamando da vida Me ferindo, me curando, a ferida Mas nada disso importa Vou abrir a porta Pra você entrar Beija minha boca Até me matar Cha, lá, lá, lá Ou, ou Cha, lá, lá, lá Ou ou, ou ou Ãh, ãh Ou, ou, ou ou Ãh, ahãh Ãh, ãh Me acostumei com você Sempre reclamando da vida Me ferindo, me curando, a ferida Mas nada disso importa Vou abrir a porta Pra você entrar Beija a minha boca Até me matar de amor!"
Pop Rock Nacional,Rita Lee,Xuxuzinho,"Procuro um gato, nesse mundo cão Um candidato à vaga do meu coração! Não precisa ser rico, basta me amar Mas se tiver alguns dólares, não vou chorar! Papai do Céu, me dá um namorado Lindo, fiel, gentil e tarado Xuxu, xuxuzinho Par de vaso Minha uva, meu vinho Um piquenique numa ilha Hulla-hulla, maravilha Sem telefone, sem ninguém You Tarzan, Me Jane Um anel no dedo Um marido na mão Eu Dalila, ele Sansão Josefina e Napoleão Eu Isolda, ele Tristão Maria Bonita e Lampião Eu a mina, ele o rei Salomão Eu Cosme, ele Damião Xuxuzinho, xuxuzinho Minha uva, meu vinho!"
Pop Rock Nacional,Rita Lee,Caso Sério,"Eu fico pensando em nós dois Cada um na sua Perdidos na cidade nua Empapuçados de amor Numa noite de verão Ai! Que coisa boa À meia-luz, a sós, à toa Você e eu somos um caso sério Ao som de um bolero Dose dupla Românticos de cuba-libre Misto-quente Sanduíche de gente Eu fico pensando em nós dois Cada um na sua Perdidos na cidade nua Empapuçados de amor Numa noite de verão Ai! Que coisa boa À meia-luz, a sós, à toa Você e eu somos um caso sério Ao som de um bolero Dose dupla Românticos de cuba-libre Misto-quente (quente, quente, quente, quente) Sanduíche de gente Você e eu somos um caso sério Ao som de um bolero Dose dupla Românticos de cuba-libre Misto-quente (quente) Sanduíche de gente"
Pop Rock Nacional,Rita Lee,Pagu (part. Zélia Duncan),"Mexo, remexo na inquisição Só quem já morreu na fogueira Sabe o que é ser carvão Hum! Hum! Eu sou pau pra toda obra Deus dá asas à minha cobra Hum! Hum! Hum! Hum! Minha força não é bruta Não sou freira, nem sou puta Porque nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Ratatá! Ratatá! Ratatá! Taratá! Taratá! Sou rainha do meu tanque Sou Pagu indignada no palanque Hanhan! Ah! Hanran! Fama de porra louca, tudo bem! Minha mãe é Maria Ninguém Hanhan! Ah! Hanran! Não sou atriz, modelo, dançarina Meu buraco é mais em cima Porque nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Nem toda feiticeira é corcunda Nem toda brasileira é bunda Meu peito não é de silicone Sou mais macho que muito homem Ratatá! Ratatatá Hi! Ratatá Taratá! Taratá!"
Pop Rock Nacional,Rita Lee,Arrombou a Festa,"Ai, ai, meu Deus O que foi que aconteceu Com a Música Popular Brasileira? Todos falam sério Todos eles levam a sério Mas esse sério me parece brincadeira Benito lá de Paula com o amigo Charlie Brown Revive em nosso tempo o velho e chato Simonal Martinho vem da Vila lá do fundo do quintal Tornando diferente aquela coisa sempre igual Um tal de Raul Seixas vem de disco voador E Gil vai refazendo seu xodó com muito amor Dez anos e Roberto não mudou de profissão Na festa de arromba ainda está com seu carrão Parei pra pesquisar Ai, ai, meu Deus O que foi que aconteceu Com a Música Popular Brasileira? Todos falam sério Todos eles levam a sério Mas esse sério me parece brincadeira O Odair José é o terror das empregadas Distribuindo beijos, arranjando namoradas Até o Chico Anísio já bateu pra tu batê Pois faturar em música é mais fácil que em TV Celly Campello quase foi parar na rua Pois esperavam dela mais que um banho de lua E o mano Caetano tá pra lá do Teerã De olho no sucesso da boutique da irmã Bilú, bilú, fafá, faró, faró, tetéia Severina e o filho da véia A Música Popular Brasileira A Música Popular Sou a garota papo firme que o Roberto falou! Da Música Popular O tico-tico nu, o tico-tico cu, o tico-tico pá rá rá rá Música Popular Olha que coisa mais linda, mais cheia de Música Popular Mamãe, eu quero Mamãe, eu quero Mamãe, eu quero a Música Popular Brasileira! Pega, mata e come!"
Pop Rock Nacional,Rita Lee,Chega Mais,"Eu conheço essa cara Essa fala, esse cheiro Essa tara de louco Esse fogo, esse jeito Escandaloso! Você é guloso E quer me sequestrar Ah, ah ah, ah ah! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais! Depois me leve pra casa Me prenda nos braços Me torture de carinhos Beijinhos, abraços Depois me coce Me adoce até eu confessar Ah, ah ah, ah ah! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais! Eu conheço essa cara Essa fala, esse cheiro Huuuum! Essa tara de louco Esse fogo, esse jeito Escandaloso! Você é guloso E quer me sequestrar Ah, ah ah, ah ah! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais! Escandaloso! Você é guloso E quer me seqüestrar Ah, ah ah, ah ah! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais, chega mais! Chega mais!"
Pop Rock Nacional,Cassia Eller,Malandragem,"Quem sabe eu ainda sou uma garotinha Esperando o ônibus da escola, sozinha Cansada com minhas meias três quartos Rezando baixo pelos cantos Por ser uma menina má Quem sabe o príncipe virou um chato Que vive dando no meu saco Quem sabe a vida é não sonhar Eu só peço a Deus Um pouco de malandragem Pois sou criança E não conheço a verdade Eu sou poeta e não aprendi a amar Eu sou poeta e não aprendi a amar Bobeira é não viver a realidade E eu ainda tenho uma tarde inteira Eu ando nas ruas Eu troco um cheque Mudo uma planta de lugar Dirijo meu carro Tomo o meu pileque E ainda tenho tempo pra cantar Eu só peço a Deus Um pouco de malandragem Pois sou criança E não conheço a verdade Eu sou poeta e não aprendi a amar Eu sou poeta e não aprendi a amar Eu ando nas ruas Eu troco um cheque Mudo uma planta de lugar Dirijo meu carro Tomo o meu pileque E ainda tenho tempo pra cantar Eu só peço a Deus Um pouco de malandragem Pois sou criança E não conheço a verdade Eu sou poeta e não aprendi a amar Eu sou poeta e não aprendi a amar Quem sabe eu ainda sou uma garotinha!"
Pop Rock Nacional,Cassia Eller,O Segundo Sol,"Quando o segundo Sol chegar Para realinhar as órbitas dos planetas Derrubando com assombro exemplar O que os astrônomos diriam se tratar De um outro cometa Quando o segundo Sol chegar Para realinhar as órbitas dos planetas Derrubando com assombro exemplar O que os astrônomos diriam se tratar De um outro cometa Não digo que não me surpreendi Antes que eu visse, você disse, e eu não pude acreditar Mas você pode ter certeza De que seu telefone irá tocar Em sua nova casa que abriga agora a trilha Incluída nessa minha conversão Eu só queria te contar Que eu fui lá fora e vi dois Sóis num dia E a vida que ardia sem explicação Quando o segundo Sol chegar Para realinhar as órbitas dos planetas Derrubando com assombro exemplar O que os astrônomos diriam se tratar De um outro cometa Não digo que não me surpreendi Antes que eu visse, você disse, e eu não pude acreditar Mas você pode ter certeza De que seu telefone irá tocar Em sua nova casa que abriga agora a trilha Incluída nessa minha conversão Eu só queria te contar Que eu fui lá fora e vi dois Sóis num dia E a vida que ardia sem explicação Seu telefone irá tocar Em sua nova casa que abriga agora a trilha Incluída nessa minha conversão Eu só queria te contar Que eu fui lá fora e vi dois Sóis num dia E a vida que ardia sem explicação Explicação Não tem explicação Explicação, não Não tem explicação Explicação, não tem Não tem explicação Explicação, não tem Explicação, não tem, não tem"
Pop Rock Nacional,Cassia Eller,Por Enquanto,"Mudaram as estações Nada mudou Mas eu sei que alguma coisa aconteceu Tá tudo assim, tão diferente Se lembra quando a gente Chegou um dia a acreditar Que tudo era pra sempre Sem saber que o pra sempre sempre acaba? Mas nada vai conseguir mudar O que ficou Quando penso em alguém, só penso em você E aí, então, estamos bem Mesmo com tantos motivos Pra deixar tudo como está Nem desistir, nem tentar, agora tanto faz Estamos indo de volta pra casa Mesmo com tantos motivos Pra deixar tudo como está Nem desistir, nem tentar, agora tanto faz Estamos indo de volta pra casa"
Pop Rock Nacional,Cassia Eller,Palavras Ao Vento,"Ando por aí querendo te encontrar Em cada esquina, paro em cada olhar Deixo a tristeza e trago a esperança em seu lugar Que o nosso amor pra sempre viva, minha dádiva Quero poder jurar que essa paixão jamais será Palavras apenas Palavras pequenas Palavras Ando por aí querendo te encontrar Em cada esquina, paro em cada olhar Deixo a tristeza e trago a esperança em seu lugar Que o nosso amor pra sempre viva, minha dádiva Quero poder jurar que essa paixão jamais será Palavras apenas Palavras pequenas Palavras, momento Palavras, palavras Palavras, palavras Palavras ao vento Ando por aí querendo te encontrar Em cada esquina, paro em cada olhar Deixo a tristeza e trago a esperança em seu lugar Que o nosso amor pra sempre viva, minha dádiva Quero poder jurar que essa paixão jamais será Palavras apenas Palavras pequenas Palavras, momento Palavras, palavras Palavras, palavras Palavras ao vento Palavras apenas, apenas Palavras pequenas Palavras"
Pop Rock Nacional,Cassia Eller,Luz Dos Olhos,"Ponho os meus olhos em você Se você está Dona dos meus olhos é você Avião no ar Dia pra esses olhos, sem te ver É como o chão do mar Liga o rádio a pilha, a TV Só pra você escutar A nova música que eu fiz agora Lá fora, a rua vazia chora Os meus olhos vidram ao te ver São dois fãs, um par Pus nos olhos vidros pra poder Melhor te enxergar Luz dos olhos, para anoitecer É só você se afastar Pinta os lábios para escrever A tua boca em mim Que a nossa música eu fiz agora Lá fora, a Lua irradia a glória Porque eu te chamo Eu te peço: Vem Diga que você me quer Porque eu te quero também Faço as pazes lembrando Passo as tardes tentando lhe telefonar Cartazes te procurando Aeronaves seguem pousando Sem você desembarcar Pra eu te dar a mão nessa hora Levar as malas pro Fusca lá fora E eu vou guiando Eu te espero, vem Siga aonde vão meus pés Porque eu te sigo também Eu te amo, oh Eu te peço: Vem, vem, vem Diga que você me quer Porque eu te quero também"
Pop Rock Nacional,Cassia Eller,All Star,"Estranho seria se eu não me apaixonasse por você O sal viria doce para os novos lábios Colombo procurou as Índias, mas a terra avisto em você O som que eu ouço são as gírias do seu vocabulário Estranho é gostar tanto do seu All Star azul Estranho é pensar que o bairro das Laranjeiras Satisfeito, sorri quando chego ali E entro no elevador Aperto o 12, que é o seu andar Não vejo a hora de te encontrar E continuar aquela conversa Que não terminamos ontem Ficou pra hoje Estranho, mas já me sinto como um velho amigo seu O seu All Star azul combina com meu preto de cano alto Se o homem já pisou na Lua Como ainda não tenho seu endereço? O tom que eu canto as minhas músicas, pra tua voz Parece exato Estranho é gostar tanto do seu All Star azul Estranho é pensar que o bairro das Laranjeiras Satisfeito, sorri quando chego ali E entro no elevador Aperto 12, que é o seu andar Não vejo a hora de te encontrar E continuar aquela conversa Que não terminamos ontem Ficou pra Laranjeiras Satisfeito, sorri quando chego ali E entro no elevador Aperto o 12, que é o seu andar Não vejo a hora de te encontrar E continuar aquela conversa Que não terminamos ontem Ficou pra hoje Hoje"
Pop Rock Nacional,Cassia Eller,Relicário (part. Nando Reis),"É uma índia com colar A tarde linda que não quer se pôr Dançam as ilhas sobre o mar Sua cartilha tem o A de que cor? O que está acontecendo? O mundo está ao contrário e ninguém reparou O que está acontecendo? Eu estava em paz quando você chegou E são dois cílios em pleno ar Atrás do filho vem o pai e o avô Como um gatilho sem disparar Você invade mais um lugar onde eu não vou O que você está fazendo? Milhões de vasos sem nenhuma flor O que você está fazendo? Um relicário imenso desse amor Corre a Lua, por que longe vai? Sobe o dia tão vertical O horizonte anuncia com o seu vitral Que eu trocaria a eternidade por essa noite Por que está amanhecendo? Peço o contrário: Ver o Sol se por Por que está amanhecendo Se não vou beijar seus lábios quando você se for? Quem nesse mundo faz o que há durar Pura semente, dura o futuro amor Eu sou a chuva pra você secar Pelo zunido das suas asas, você me falou O que você está dizendo? Milhões de frases sem nenhuma cor, oh O que você está dizendo? Um relicário imenso desse amor O que você está dizendo? O que você está fazendo? Por que que está fazendo assim? Yeah Está fazendo assim, yeah"
Pop Rock Nacional,Cassia Eller,As Coisas Tão Mais Lindas,"Entre as coisas mais lindas que eu conheci Só reconheci suas cores belas quando eu te vi Entre as coisas bem-vindas que já recebi Eu reconheci minhas cores nela, então eu me vi Está em cima com o céu e o luar Hora dos dias, semanas, meses, anos, décadas e séculos Milênios que vão passar Água-marinha, põe estrelas no mar Praias, baías, braços, cabos, mares, golfos E penínsulas, e oceanos que não vão secar E as coisas lindas são mais lindas Quando você está Hoje você está Onde você está As coisas são mais lindas Porque você está Onde você está Hoje você está Nas coisas tão mais lindas Entre as coisas mais lindas que eu conheci Só reconheci suas cores belas quando eu te vi Entre as coisas bem-vindas que já recebi Eu reconheci minhas cores nela, então eu me vi Está em cima com o céu e o luar Hora dos dias, semanas, meses, anos, décadas e séculos Milênios que vão passar Água-marinha, põe estrelas no mar Praias, baías, braços, cabos, mares, golfos E penínsulas, e oceanos que não vão secar E as coisas lindas são mais lindas Quando você está Hoje você está Onde você está As coisas são mais lindas Porque você está Onde você está Hoje você está Nas coisas tão mais lindas Porque você está Hoje você está Onde você está As coisas são mais lindas Porque você está Onde você está Hoje você está Nas coisas tão mais lindas"
Pop Rock Nacional,Cassia Eller,E.C.T.,"Tava com cara que carimba postais Que, por descuido, abriu uma carta que voltou Levou um susto que lhe abriu a boca Esse recado veio pra mim, não pro senhor Recebo o crack, colante Dinheiro parco, embrulhado Em papel carbono e barbante Até cabelo cortado Retrato de 3x4 Pra batizado distante Mas isso aqui, meu senhor É uma carta de amor Levo o mundo e não vou lá Levo o mundo e não vou lá Levo o mundo e não vou lá Levo o mundo e não vou Mas esse cara tem a língua solta A minha carta ele musicou Tava em casa, a vitamina pronta Ouvi no rádio a minha carta de amor Dizendo: Eu caso contente Papel passado e presente Desembrulhado o vestido Eu volto logo, me espera Não brigue nunca comigo Eu quero ver nossos filhos O professor me ensinou Fazer uma carta de amor Leve o mundo que eu vou já Leve o mundo que eu vou já Leve o mundo que eu vou já Leve o mundo que eu vou Mas esse cara tem a língua solta A minha carta ele musicou Tava em casa, a vitamina pronta Ouvi no rádio a minha carta, sim, senhor Dizendo: Eu caso contente Papel passado e presente Desembrulhado o vestido Eu volto logo, me espera Não brigue nunca comigo Eu quero ver nossos filhos O professor me ensinou Fazer uma carta de amor Leve o mundo que eu vou já Leve o mundo que eu vou já Leve o mundo que eu vou já Leve o mundo que eu vou"
Pop Rock Nacional,Cassia Eller,1º de Julho,"Eu vejo que aprendi O quanto te ensinei E é nos teus braços que ele vai saber Não há por que voltar Não penso em te seguir Não quero mais a tua insensatez O que fazes sem pensar Aprendeste do olhar E das palavras que eu guardei pra ti Não penso em me vingar Não sou assim A tua insegurança era por mim Não basta o compromisso Vale mais o coração E já que não me entendes Não me julgues, não me tentes O que sabes fazer agora Veio tudo de nossas horas Eu não minto, eu não sou assim Ninguém sabia e ninguém viu Que eu estava ao teu lado então Sou fera, sou bicho Sou anjo e sou mulher Sou minha mãe, minha filha Minha irmã, minha menina Mas sou minha, só minha E não de quem quiser Sou Deus, tua deusa, meu amor Alguma coisa aconteceu Do ventre nasce um novo coração Não penso em me vingar Não sou assim A tua insegurança era por mim Não basta o compromisso Vale mais o coração Ninguém sabia e ninguém viu Que eu tava ao teu lado então Sou fera, sou bicho Sou anjo e sou mulher Sou minha mãe, minha filha Minha irmã, minha menina Mas sou minha, só minha E não de quem quiser Sou Deus, tua deusa, meu amor Meu amor, ó meu amor Baby, baby, baby Baby, baby, baby Baby, baby, baby, baby O que fazes por sonhar É o mundo que virá Pra ti e para mim Vamos descobrir o mundo juntos, baby Quero aprender Com o teu pequeno grande coração Meu amor Meu Chicão"
Pop Rock Nacional,Cassia Eller,O Meu Mundo Ficaria Completo (Com Você),"Não é porque eu sujei a roupa Bem agora que eu já estava saindo Nem mesmo porque eu peguei o maior trânsito E acabei perdendo o cinema Não é porque não acho o papel Onde anotei o telefone que eu tô precisando Nem mesmo o dedo que eu cortei abrindo a lata E ainda continua sangrando Não é porque fui mal na prova de geometria E periga de eu repetir de ano Nem mesmo o meu carro que parou de madrugada Só por falta de gasolina Não é porque tá muito frio Não é porque tá muito calor O problema é que eu te amo Não tenho dúvidas que com você daria certo Juntos faríamos tantos planos Com você, o meu mundo ficaria completo Eu vejo os nossos filhos brincando E depois cresceriam e nos dariam os netos A fome que devora alguns milhões de brasileiros Perto disso, já não tem importância A morte que nos toma a mãe insubstituível De repente dela já nem me lembro A derrota de 50 e a campanha de 70 Perdem totalmente o seu sentido As datas, fatos e aniversariantes Passam sem deixar o menor vestígio Injúrias, e promessas, e mentiras E ofensas caem fora pelo outro ouvido Roubaram a carteira com meus documentos Aborrecimentos que eu já nem ligo Não é porque eu quis e eu não fiz Não é porque eu não fui e eu não vou O problema é que eu te amo Não tenho dúvidas que eu queria estar mais perto Juntos viveríamos por mil anos Porque o nosso mundo estaria completo Eu vejo os nossos filhos brincando com seus filhos E depois nos trariam bisnetos Não é porque eu sei que ela não virá Que eu não veja a porta já se abrindo E que eu não queira tê-la Mesmo que não tenha a mínima lógica nesse raciocínio Não é que eu esteja procurando no infinito A sorte para andar comigo Se a fé remove até montanhas O desejo é o que torna o irreal possível Não é por isso que eu não possa estar feliz Sorrindo e cantando Não é por isso que ela não possa estar feliz Sorrindo e cantando Não vou dizer que eu não ligo Eu digo o que eu sinto e o que eu sou O problema é que eu te amo Não tenha dúvidas, pois isso não é mais secreto Juntos morreríamos pois nos amamos E de nós o mundo ficaria deserto Eu vejo nossos filhos lembrando Com os seus filhos, que já teriam seus netos"
Pop Rock Nacional,Cassia Eller,Partido Alto,"Deus é um cara gozador, adora brincadeira Pois pra me jogar no mundo, tinha o mundo inteiro Mas achou muito engraçado me botar cabreiro Na barriga da miséria, nasci brasileiro Eu sou do Rio de Janeiro Diz que deu, diz que dá Diz que Deus dará Não vou duvidar, ó nega E se Deus não dá? Como é que vai ficar, ó nega? À Deus dará, à Deus dará Diz que deu, diz que dá Diz que Deus dará Não vou duvidar, ó nega E se Deus negar? Eu vou me indignar e chega Deus dará, Deus dará Jesus Cristo ainda me paga, um dia ainda me explica Como é que pôs no mundo essa pobre titica Vou correr o mundo afora, dar uma canjica Que é pra ver se alguém se embala ao ronco da cuíca E aquele abraço pra quem fica, meu irmão Diz que deu, diz que dá Diz que Deus dará Não vou duvidar, ó nega E se Deus não dá? Como é que vai ficar, ó nega? À Deus dará, à Deus dará Diz que deu, diz que dá Diz que Deus dará Não vou duvidar, ó nega E se Deus negar? Eu vou me indignar e chega Deus dará, Deus dará Deus me deu mãos de veludo pra fazer carícia Deus me deu muitas saudades e muita preguiça Deus me deu pernas compridas e muita malícia Pra correr atrás de bola e fugir da polícia Um dia ainda sou notícia (se liga aí, hein) Diz que deu, diz que dá Diz que Deus dará Não vou duvidar, ó nega E se Deus negar? Eu vou me indignar e chega Deus dará, Deus dará Deus me fez um cara fraco, desdentado e feio Pele e osso simplesmente, quase sem recheio Mas se alguém me desafia e bota a mãe no meio Eu dou porrada à 3x4 e nem me despenteio Porque eu já tô de saco cheio"
Pop Rock Nacional,Cassia Eller,Nós,"Eu Sei que me disseram por aí E foi pessoa séria quem falou Você tava mais querendo era me ver passar por aí Eu Sei que você disse por aí Que não tava muito bem seu novo amor Você tava mais querendo era me ver passar por aí Pois é Esse samba é pra você, ó meu amor Esse samba é pra você Que me fez sorrir, que me fez chorar Que me fez sonhar, que me fez feliz Que me fez amar Eu Sei que me disseram por aí E foi pessoa séria quem falou Você tava mais querendo era me ouvir cantar por aí Eu Sei que você disse por aí Que não tava muito bem seu novo amor Você tava mais querendo era me ouvir cantar por aí Pois é Esse samba é pra você, ó meu amor Esse samba é pra você Que me fez sorrir, que me fez chorar Que me fez sonhar, que me fez feliz Que me fez amar Pois é Esse samba é pra você, ó meu amor Essa samba é pra você Pra você sorrir, pra você chorar Pra você sonhar, pra você feliz Pra você amar"
Pop Rock Nacional,Cassia Eller,Gatas Extraordinárias,"O amor me pegou E eu não descanso enquanto não pegar aquela criatura Saio na noite à procura O batidão do meu coração na pista escura Se pego, ui Me entrego e fui Será que ela quererá? Será que ela quer? Será que meu sonho influi? Será que meu plano é bom? Será que é no tom? Será que ele se conclui? E as gatas extraordinárias que andam nos meios onde ela flui Será que ela evolui? Será que ela evolui? O amor me pegou E eu não descanso enquanto não pegar aquela criatura Saio na noite à procura O batidão do meu coração na pista escura Se pego, ui Me entrego e fui Será que ela quererá? Será que ela quer? Será que meu sonho influi? Será que meu plano é bom? Será que é no tom? Será que ele se conclui? E as gatas extraordinárias que andam nos meios onde ela flui Será que ela evolui? Será que ela evolui? E se ela evoluir, será que isso me inclui? Tenho que pegar, tenho que pegar Tenho que pegar essa criatura Tenho que pegar, tenho que pegar Tenho que pegar Tenho que pegar, tenho que pegar Tenho que pegar essa criatura Tenho que pegar, tenho que pegar Tenho que pegar O amor me pegou E eu não descanso enquanto não pegar Aquela criatura Saio na noite à procura O batidão do meu coração na pista escura Se pego, ui Me entrego e fui Será que ela quererá? Será que ela quer? Será que meu sonho influi? Será que meu plano é bom? Será que é no tom? Será que ele se conclui? E as gatas extraordinárias que andam nos meios onde ela flui Será que ela evolui? Será que ela evolui? E se ela evoluir, será que isso me inclui? Tenho que pegar, tenho que pegar Tenho que pegar essa criatura Tenho que pegar, tenho que pegar Tenho que pegar Tenho que pegar, tenho que pegar Tenho que pegar essa criatura Tenho que pegar, tenho que pegar Tenho que pegar Tenho que pegar, tenho que pegar Tenho que pegar essa criatura Tenho que pegar, tenho que pegar Tenho que pegar O amor me pegou"
