gênero,artista,música,letra
Pop Rock Nacional,Titas,Pra Dizer Adeus,"Você apareceu do nada E você mexeu demais comigo Não quero ser só mais um amigo Yeah, yeah, yeah, yeah Você nunca me viu sozinho E você nunca me ouviu chorar Não dá pra imaginar quando Yeah, yeah, yeah, yeah É cedo ou tarde demais Pra dizer adeus Pra dizer jamais Às vezes fico assim pensando Essa distância é tão ruim Por que você não vem pra mim? Oh, yeah, yeah, yeah, yeah, yeah Eu já fiquei tão mal sozinho Eu já tentei, eu quis chamar Não dá pra imaginar quando Yeah, yeah, yeah, yeah É cedo (cedo) ou tarde demais Pra dizer adeus Pra dizer jamais É cedo (cedo) ou tarde demais Pra dizer adeus Pra dizer jamais Eu já fiquei tão mal sozinho Eu já tentei, eu quis chamar Não dá pra imaginar quando Yeah, yeah, yeah, yeah É cedo (cedo) ou tarde demais Pra dizer adeus Pra dizer jamais É cedo (cedo) ou tarde demais Pra dizer adeus Pra dizer jamais É cedo (cedo) ou tarde demais Pra dizer adeus Pra dizer jamais É cedo (cedo) ou tarde demais Pra dizer adeus Pra dizer jamais"
Pop Rock Nacional,Titas,Sonífera Ilha,"Não posso mais viver assim, ao seu ladinho Por isso colo o meu ouvido no radinho de pilha Pra te sintonizar Sozinha, numa ilha Sonífera Ilha Descansa meus olhos Sossega minha boca Me enche de luz Sonífera Ilha Descansa meus olhos Sossega minha boca Me enche de luz Não posso mais viver assim, ao seu ladinho Por isso colo o meu ouvido no radinho de pilha Pra te sintonizar Sozinha, numa ilha Sonífera Ilha Descansa meus olhos Sossega minha boca Me enche de luz Sonífera Ilha Descansa meus olhos Sossega minha boca Me enche de luz Sonífera Ilha Descansa meus olhos Sossega minha boca Me enche de luz Sonífera Ilha Descansa meus olhos Sossega minha boca"
Pop Rock Nacional,Titas,Comida,"Bebida é água Comida é pasto Você tem sede de quê? Você tem fome de quê? A gente não quer só comida A gente quer comida, diversão e arte A gente não quer só comida A gente quer saída para qualquer parte A gente não quer só comida A gente quer bebida, diversão, balé A gente não quer só comida A gente quer a vida como a vida quer Bebida é água Comida é pasto Você tem sede de quê? Você tem fome de quê? A gente não quer só comer A gente quer comer e quer fazer amor A gente não quer só comer A gente quer prazer pra aliviar a dor A gente não quer só dinheiro A gente quer dinheiro e felicidade A gente não quer só dinheiro A gente quer inteiro e não pela metade Bebida é água Comida é pasto Você tem sede de quê? (De quê?) Você tem fome de quê? A gente não quer só comida A gente quer comida, diversão e arte A gente não quer só comida A gente quer saída para qualquer parte A gente não quer só comida A gente quer bebida, diversão, balé A gente não quer só comida A gente quer a vida como a vida quer A gente não quer só comer A gente quer comer e quer fazer amor A gente não quer só comer A gente quer prazer pra aliviar a dor A gente não quer só dinheiro A gente quer dinheiro e felicidade A gente não quer só dinheiro A gente quer inteiro e não pela metade Diversão e arte Para qualquer parte Diversão, balé Como a vida quer Desejo, necessidade, vontade Necessidade, desejo, é Necessidade, vontade, é Necessidade"
Pop Rock Nacional,Titas,Família,"Família, família Papai, mamãe, titia Família, família Almoça junto todo dia Nunca perde essa mania Mas quando a filha quer fugir de casa Precisa descolar um ganha-pão Filha de família assim não casa Papai, mamãe, não dão nem um tostão Família, ê, família, ah Família Família, ê, família, ah Família Família, família Vovô, vovó, sobrinha Família, família Janta junto todo dia Nunca perde essa mania Mas quando o neném fica doente Procura uma farmácia de plantão O choro do neném é estridente Assim não dá pra ver televisão Família, ê, família, ah Família Família, ê, família, ah Família Família, família Cachorro, gato, galinha Família, família Vive junto todo dia Nunca perde essa mania A mãe morre de medo de barata O pai vive com medo de ladrão Jogaram inseticida pela casa Botaram cadeado no portão Família, ê, família, ah Família Família, ê, família, ah Família Família, ê, família, ah Família Família, ê, família, ah Família Família, ê, família, ah Família Família, ê, família, ah Família"
Pop Rock Nacional,Titas,O Pulso,"O pulso ainda pulsa O pulso ainda pulsa Peste bubônica, câncer, pneumonia Raiva, rubéola, tuberculose e anemia Rancor, cisticercose, caxumba, difteria Encefalite, faringite, gripe e leucemia E o pulso ainda pulsa (pulso) (Pulso) O pulso ainda pulsa (pulso) (Pulso) Hepatite, escarlatina, estupidez, paralisia Toxoplasmose, sarampo, esquizofrenia Úlcera, trombose, coqueluche, hipocondria Sífilis, ciúmes, asma, cleptomania E o corpo ainda é pouco O corpo ainda é pouco Assim Reumatismo, raquitismo, cistite, disritmia Hérnia, pediculose, tétano, hipocrisia Brucelose, febre tifoide, arteriosclerose, miopia Catapora, culpa, cárie, cãibra, lepra, afasia O pulso ainda pulsa E o corpo ainda é pouco Ainda pulsa Ainda é pouco (Pulso) (Pulso) (Pulso) (Pulso) Assim (Pulso) (Pulso) (Pulso) (Pulso)"
Pop Rock Nacional,Titas,Os Cegos do Castelo,"Eu não quero mais mentir Usar espinhos que só causam dor Eu não enxergo mais o inferno que me atraiu Dos cegos do castelo me despeço e vou A pé, até encontrar Um caminho, o lugar Pro que eu sou Eu não quero mais dormir De olhos abertos, me esquenta o Sol Eu não espero que um revólver venha explodir Na minha testa se anunciou A pé, a fé devagar Foge o destino do azar Que restou E se você puder me olhar Se você quiser me achar E se você trouxer o seu lar Eu vou cuidar, eu cuidarei dele Eu vou cuidar do seu jardim Eu vou cuidar, eu cuidarei muito bem dele Eu vou cuidar Eu cuidarei do seu jantar Do céu e do mar E de você e de mim Eu não quero mais mentir Usar espinhos que só causam dor Eu não enxergo mais o inferno que me atraiu Dos cegos do castelo me despeço e vou A pé, até encontrar Um caminho, o lugar Pro que eu sou E se você puder me olhar Se você quiser me achar E se você trouxer o seu lar Eu vou cuidar, eu cuidarei dele Eu vou cuidar do seu jardim Eu vou cuidar, eu cuidarei muito bem dele Eu vou cuidar Eu cuidarei do seu jantar Do céu e do mar E de você e de mim"
Pop Rock Nacional,Titas,Televisão,"A televisão me deixou burro Muito burro demais (ô, ô, ô) Agora todas coisas que eu penso Me parecem iguais (ô, ô, ô) O sorvete me deixou gripado Pelo resto da vida E agora, toda noite quando deito É boa noite, querida Ô Cride, fala pra mãe Que eu nunca li num livro Que o espirro fosse um vírus sem cura Vê se me entende pelo menos uma vez, criatura Ô Cride, fala pra mãe A mãe diz pra eu fazer alguma coisa Mas eu não faço nada (ô, ô, ô) A luz do Sol me incomoda Então deixa a cortina fechada (ô, ô, ô) É que a televisão me deixou burro Muito burro demais E agora eu vivo dentro dessa jaula Junto dos animais Ô Cride, fala pra mãe Que tudo que a antena captar meu coração captura Vê se me entende pelo menos uma vez, criatura Ô Cride, fala pra mãe A mãe diz pra eu fazer alguma coisa Mas eu não faço nada (ô, ô, ô) A luz do Sol me incomoda Então deixa a cortina fechada (ô, ô, ô) É que a televisão me deixou burro Muito burro demais E agora eu vivo dentro dessa jaula Junto dos animais E eu digo: Ô Cride, fala pra mãe Que tudo que a antena captar meu coração captura Vê se me entende pelo menos uma vez, criatura Ô Cride, fala pra mãe"
Pop Rock Nacional,Titas,Bichos Escrotos,"Bichos! Saiam dos lixos Baratas! Me deixem ver suas patas Ratos! Entrem nos sapatos Do cidadão civilizado Pulgas! Que habitam minhas rugas Oncinha pintada Zebrinha listrada Coelhinho peludo Vão se fuder! Porque aqui na face da terra, só bicho escroto É que vai ter Bichos escrotos Saiam dos esgotos Bichos escrotos Venham enfeitar Meu lar, meu jantar Meu nobre paladar! Bichos! Saiam dos lixos Baratas! Me deixem ver suas patas Ratos! Entrem nos sapatos Do cidadão civilizado Pulgas! Que habitam minhas rugas Oncinha pintada Zebrinha listrada Coelhinho peludo Vão se fuder! Porque aqui na face da terra, só bicho escroto É que vai ter Bichos! Baratas! Ratos! Cidadão civilizado! Pulgas! Oncinha pintada Zebrinha listrada Coelhinho peludo Vão se fuder! Porque aqui na face da terra, só bicho escroto É que vai ter Bichos escrotos Saiam dos esgotos Bichos escrotos Venham enfeitar Meu lar, meu jantar Meu nobre paladar!"
Pop Rock Nacional,Titas,Aluga-se,"A solução pro nosso povo eu vou dá Negócio bom assim ninguém nunca viu Tá tudo pronto aqui, é só vim pegar A solução é alugar o Brasil! Nós não vamos pagar nada Nós não vamos pagar nada É tudo free! Tá na hora, agora é free Vamo embora dá lugar pros gringo entrar Que esse imóvel tá pra alugar Ah! Ah! Ah! Ah! Ah! Ah! Os estrangeiros, eu sei que eles vão gostar Tem o Atlântico, tem vista pro mar A Amazônia é o jardim do quintal E o dólar deles paga o nosso mingau Nós não vamos pagar nada Nós não vamos pagar nada É tudo free! Tá na hora, agora é free Vamo embora dá lugar pros gringo entrar Que esse imóvel tá pra alugar Ah! Ah! Ah! Ah! Ah! Ah! A solução pro nosso povo eu vou dá Negócio bom assim ninguém nunca viu Tá tudo pronto aqui, é só vim pegar A solução é alugar o Brasil! Nós não vamos pagar nada Nós não vamos pagar nada É tudo free! Tá na hora, agora é free Vamo embora dá lugar pros gringo entrar Que esse imóvel tá pra alugar Ah! Ah! Ah! Ah! Ah! Ah! Os estrangeiros, eu sei que eles vão gostar Tem o Atlântico, tem vista pro mar A Amazônia é o jardim do quintal E o dólar deles paga o nosso mingau Nós não vamos pagar nada Nós não vamos pagar nada É tudo free! Tá na hora, agora é free Vamo embora dá lugar pros gringo entrar Que esse imóvel tá pra alugar Ah! Ah! Ah! Ah! Ah! Ah! Nós não vamos pagar nada Nós não vamos pagar nada É tudo free! Tá na hora, agora é free Vamo embora dá lugar pros gringo entrar Que esse imóvel tá pra alugar Ah! Ah! Ah! Ah! Ah! Ah!"
Pop Rock Nacional,Titas,Homem Primata,Desde os primórdios Até hoje em dia O homem ainda faz O que o macaco fazia Eu não trabalhava Eu não sabia Que o homem criava E também destruía Homem primata Capitalismo selvagem Ô! Ô! Ô! Homem primata Capitalismo selvagem Ô! Ô! Ô! Eu aprendi A vida é um jogo Cada um por si E Deus contra todos Você vai morrer E não vai pro céu É bom aprender A vida é cruel Homem primata Capitalismo selvagem Ô! Ô! Ô! Homem primata Capitalismo selvagem Ô! Ô! Ô! Eu me perdi Na selva de pedra Eu me perdi Eu me perdi I am a cave man A young man I fight with my hands With my hands I am a jungle man A monkey man Concrete jungle Concrete jungle Hey Desde os primórdios Até hoje em dia O homem ainda faz O que o macaco fazia Eu não trabalhava Eu não sabia Que o homem criava E também destruía Homem primata Capitalismo selvagem Ô! Ô! Ô! Homem primata Capitalismo selvagem Ô! Ô! Ô! Eu aprendi A vida é um jogo Cada um por si E Deus contra todos Você vai morrer E não vai pro céu É bom aprender A vida é cruel Homem primata Capitalismo selvagem Ô! Ô! Ô! Homem primata Capitalismo selvagem Ô! Ô! Ô! Eu me perdi Na selva de pedra Eu me perdi Eu me perdi Eu me perdi Eu me perdi
Pop Rock Nacional,Titas,Domingo,"Não sei o que fazer Não sei o que fazer Eu saio por aí Sem ter aonde ir Não é sete de setembro Nem dia de finados Não é sexta-feira santa Nem um outro feriado E antes que eu esqueça aonde estou Antes que eu esqueça aonde estou Aonde estou com a cabeça? Tudo está fechado Tudo está fechado Domingo é sempre assim E quem não está acostumado? É dia de descanso Nem precisava tanto É dia de descanso Programa Sílvio Santos E antes que eu confunda o domingo Antes que eu confunda o domingo O domingo com a segunda Domingo eu quero ver o domingo passar Domingo eu quero ver o domingo acabar Domingo eu quero ver o domingo passar Domingo eu quero ver o domingo acabar Tudo está fechado Tudo está fechado Domingo é sempre assim E quem não está acostumado? É dia de descanso Nem precisava tanto É dia de descanso Programa Sílvio santos E antes que eu confunda o domingo Antes que eu confunda o domingo O domingo com a segunda Domingo eu quero ver o domingo passar Domingo eu quero ver o domingo acabar Domingo eu quero ver o domingo passar Domingo eu quero ver o domingo acabar Até o próximo, até o próximo, até o próximo domingo Até o próximo, até o próximo, até o próximo domingo"
Pop Rock Nacional,Titas,Polícia,Dizem que ela existe Pra ajudar! Dizem que ela existe Pra proteger! Eu sei que ela pode Te parar! Eu sei que ela pode Te prender! Polícia! Para quem precisa Polícia! Para quem precisa De polícia Polícia! Para quem precisa Polícia! Para quem precisa De polícia Dizem pra você Obedecer! Dizem pra você Responder! Dizem pra você Cooperar! Dizem pra você Respeitar! Polícia! Para quem precisa Polícia! Para quem precisa De polícia Polícia! Para quem precisa Polícia! Para quem precisa De polícia Dizem que ela existe Pra ajudar! Dizem que ela existe Pra proteger! Eu sei que ela pode Te parar! Eu sei que ela pode Te prender! Polícia! Para quem precisa Polícia! Para quem precisa De polícia Polícia! Para quem precisa Polícia! Para quem precisa De polícia Dizem pra você Obedecer! Dizem pra você Responder! Dizem pra você Cooperar! Dizem pra você Respeitar! Polícia! Para quem precisa Polícia! Para quem precisa De polícia Polícia! Para quem precisa Polícia! Para quem precisa De polícia
Pop Rock Nacional,Titas,Go Back,"Você me chama Eu quero ir pro cinema Você reclama Meu coração não contenta Você me ama Mas de repente A madrugada mudou E certamente Aquele trem já passou E se passou, passou Daqui pra melhor Foi! Só quero saber do que pode dar certo Não tenho tempo a perder Só quero saber do que pode dar certo Não tenho tempo a perder Só quero saber do que pode dar certo Não tenho tempo a perder Só quero saber do que pode dar certo Não tenho tempo a perder Você me chama Eu quero ir pro cinema Você reclama Meu coração não contenta Você me ama Mas de repente A madrugada mudou E certamente Aquele trem já passou E se passou, passou Daqui pra melhor Foi! Só quero saber do que pode dar certo Não tenho tempo a perder Só quero saber do que pode dar certo Não tenho tempo a perder Só quero saber do que pode dar certo Não tenho tempo a perder Só quero saber do que pode dar certo Não tenho tempo a perder Não é o meu país, é uma sombra que pende concreta Do meu nariz em linha reta Não é minha cidade, é um sistema que invento Me transforma e que acrescento, a minha idade Nem é o nosso amor, é memória que suja, a história que enferruja, o que passou Não é você, nem sou mais eu Adeus meu bem, adeus adeus Você mudou, mudei também Adeus amor, adeus e vem"
Pop Rock Nacional,Titas,A Melhor Banda de Todos Os Tempos da Última Semana,"Quinze minutos de fama Mais um pros comerciais Quinze minutos de fama Depois descanse em paz O gênio da última hora É o idiota do ano seguinte O último novo rico É o mais novo pedinte A melhor banda de todos os tempos da última semana O melhor disco brasileiro de música americana O melhor disco dos últimos anos de sucessos do passado O maior sucesso de todos os tempos entre os dez maiores fracassos Não importa contradição O que importa é televisão Dizem que não há nada que você não se acostume Cala a boca e aumenta o volume, então As músicas mais pedidas Os discos que vendem mais As novidades antigas Nas páginas dos jornais Um idiota em inglês Se é idiota, é bem menos que nós Um idiota em inglês É bem melhor do que eu e vocês A melhor banda de todos os tempos da última semana O melhor disco brasileiro de música americana O melhor disco dos últimos anos de sucessos do passado O maior sucesso de todos os tempos entre os dez maiores fracassos Não importa contradição O que importa é televisão Dizem que não há nada que você não se acostume Cala a boca e aumenta o volume, então Os bons meninos de hoje Eram os rebeldes da outra estação O ilustre desconhecido É o novo ídolo do próximo verão A melhor banda de todos os tempos da última semana O melhor disco brasileiro de música americana O melhor disco dos últimos anos de sucessos do passado O maior sucesso de todos os tempos entre os dez maiores fracassos"
Pop Rock Nacional,Rita Lee,Menino Bonito,Lindo! E eu me sinto enfeitiçada Correndo perigo Seu olhar É simplesmente Lindo! Mas também não diz mais nada Menino bonito E então quero olhar você Depois ir embora Ah! Ah! Sem dizer o porquê Eu sou cigana Ah! Ah! Basta olhar pra você E eu me sinto enfeitiçada Correndo perigo Seu olhar É simplesmente Lindo! Mas também não diz mais nada Menino bonito E então quero olhar você Depois ir embora Ah! Ah! Sem dizer o porquê Eu sou cigana Ah! Ah! Basta olhar pra você Depois ir embora Ah! Ah! Sem dizer o porquê Eu sou cigana Ah! Ah! Basta olhar pra você
Pop Rock Nacional,Rita Lee,Mania de Você,"Meu bem, você me dá água na boca Vestindo fantasias, tirando a roupa Molhada de suor de tanto a gente se beijar De tanto imaginar loucuras A gente faz amor por telepatia No chão, no mar, na Lua, na melodia Mania de você, de tanto a gente se beijar De tanto imaginar loucuras Nada melhor do que não fazer nada Só pra deitar e rolar com você Nada melhor do que não fazer nada Só pra deitar e rolar com você Meu bem, você me dá água na boca Vestindo fantasias, tirando a roupa Molhada de suor de tanto a gente se beijar De tanto imaginar loucuras A gente faz amor por telepatia No chão, no mar, na Lua, na melodia Mania de você, de tanto a gente se beijar De tanto imaginar loucuras Nada melhor do que não fazer nada Só pra deitar e rolar com você Nada melhor do que não fazer nada Só pra deitar e rolar com você Com você, com você Nada melhor, nada melhor Do que não fazer nada Nada, nada melhor do que não fazer nada Só pra deitar e rolar com você Rolar, rolar, rolar, rolar com você Rolar, rolar, rolar, rolar com você"
Pop Rock Nacional,Rita Lee,Minha Vida,"Tem lugares que me lembram Minha vida, por onde andei As histórias, os caminhos O destino que eu mudei Cenas do meu filme em branco e preto Que o vento levou e o tempo traz Entre todos os amores e amigos De você me lembro mais Tem pessoas que a gente Não esquece nem se esquecer O primeiro namorado Uma estrela da TV Personagens do meu livro de memórias Que um dia rasguei do meu cartaz Entre todas as novelas e romances De você me lembro mais Desenhos que a vida vai fazendo Desbotam alguns, uns ficam iguais Entre corações que tenho tatuados De você me lembro mais De você não esqueço jamais"
Pop Rock Nacional,Rita Lee,Amor e Sexo,"Amor é um livro Sexo é esporte Sexo é escolha Amor é sorte Amor é pensamento Teorema Amor é novela Sexo é cinema Sexo é imaginação Fantasia Amor é prosa Sexo é poesia O amor nos torna Patéticos Sexo é uma selva De epiléticos Amor é cristão Sexo é pagão Amor é latifúndio Sexo é invasão Amor é divino Sexo é animal Amor é bossa nova Sexo é carnaval Oh, oh, uh Amor é para sempre Sexo também Sexo é do bom Amor é do bem Amor sem sexo É amizade Sexo sem amor É vontade Amor é um Sexo é dois Sexo antes Amor depois Sexo vem dos outros E vai embora Amor vem de nós E demora Amor é cristão Sexo é pagão Amor é latifúndio Sexo é invasão Amor é divino Sexo é animal Amor é bossa nova Sexo é carnaval Oh, oh, uh Amor é isso Sexo é aquilo E coisa e tal E tal e coisa Uh, uh, uh Ai, o amor Hum, o sexo"
Pop Rock Nacional,Rita Lee,Ovelha Negra,"Levava uma vida sossegada Gostava de sombra e água fresca Meu Deus, quanto tempo eu passei Sem saber Foi quando meu pai me disse: Filha Você é a ovelha negra da família Agora é hora de você assumir E sumir Baby, baby Não adianta chamar Quando alguém está perdido Procurando se encontrar Baby, baby Não vale a pena esperar, oh, não Tire isso da cabeça E ponha o resto no lugar Levava uma vida sossegada Gostava de sombra e água fresca Meu Deus, quanto tempo eu passei Sem saber Foi quando meu pai me disse: Filha Você é a ovelha negra da família Agora é hora de você assumir E sumir Baby, baby Não adianta chamar Quando alguém está perdido Procurando se encontrar Baby, baby Não vale a pena esperar, oh, não Tire isso da cabeça E põe o resto no lugar (Ovelha negra da família) (Não vai mais voltar) (Não, vai sumir)"
Pop Rock Nacional,Rita Lee,Agora Só Falta Você,"Um belo dia resolvi mudar E fazer tudo o que eu queria fazer Me libertei daquela vida vulgar Que eu levava estando junto a você E em tudo que eu faço Existe um porquê Eu sei que eu nasci Sei que eu nasci pra saber E fui andando sem pensar em voltar E sem ligar pro que me aconteceu Um belo dia vou lhe telefonar Pra lhe dizer que aquele sonho cresceu No ar que eu respiro Eu sinto o prazer De ser quem eu sou, de estar onde estou Agora só falta você, yeah, yeah Agora só falta você Agora só falta você, yeah, yeah Agora só falta você E fui andando sem pensar em voltar E sem ligar pro que me aconteceu Um belo dia vou lhe telefonar Pra lhe dizer que aquele sonho cresceu No ar que eu respiro Eu sinto o prazer De ser quem eu sou, de estar onde estou Agora só falta você, yeah, yeah Agora só falta você Agora só falta você, yeah, yeah Agora só falta você Agora só falta você Agora só falta você Agora só falta você Agora só falta você É você, é você, é você É você, é você, é você Agora só falta você, yeah, yeah Agora só falta você Agora só falta você, yeah, yeah Agora só falta você"
Pop Rock Nacional,Rita Lee,Lança Perfume,"Lança, menina, lança todo esse perfume Desbaratina, não dá pra ficar imune Ao teu amor que tem cheiro de coisa maluca Vem cá, meu bem, me descola um carinho Eu sou neném, só sossego com beijinho Vê se me dá o prazer de ter prazer comigo Me aqueça Me vira de ponta-cabeça Me faz de gato e sapato E me deixa de quatro no ato Me enche de amor, de amor, oh Lança, menina, lança todo esse perfume Desbaratina, não dá pra ficar imune Ao teu amor que tem cheiro de coisa maluca Vem cá, meu bem, me descola um carinho Eu sou neném, só sossego com beijinho E vê se me dá o prazer de ter prazer comigo Me aqueça Me vira de ponta-cabeça Me faz de gato e sapato Ah, ah, me deixa de quatro no ato Me enche de amor, de amor, oh Lança, lança perfume Oh, lança, lança perfume Oh, lança, lança, lança perfume Lança perfume Lança, menina, lança todo esse perfume Desbaratina, não dá pra ficar imune Ao teu amor que tem cheiro de coisa maluca Vem cá, meu bem, me descola um carinho Eu sou neném, só sossego com beijinho Vê se me dá o prazer de ter prazer comigo Me aqueça Me vira de ponta-cabeça Me faz de gato e sapato E me deixa de quatro no ato Me enche de amor, de amor, oh Lança, menina, lança todo esse perfume Desbaratina, não dá pra ficar imune Ao teu amor que tem cheiro de coisa maluca Vem cá, meu bem, me descola um carinho Eu sou neném, só sossego com beijinho E vê se me dá o prazer de ter prazer comigo Me aqueça Me vira de ponta-cabeça Me faz de gato e sapato Me deixa de quatro no ato Me enche de amor, de amor, oh Lança, lança perfume Oh, lança, lança perfume Oh, lança, lança, lança perfume Lança perfume Lança perfume Oh, lança perfume, lança perfume Oh, lança, lança perfume Lança perfume Lança perfume Oh, lança perfume, lança perfume"
Pop Rock Nacional,Rita Lee,Saúde,"Me cansei de lero-lero Dá licença, mas eu vou sair do sério Quero mais saúde Me cansei de escutar opiniões De como ter um mundo melhor Mas ninguém sai de cima, nesse chove não molha Eu sei que agora eu vou é cuidar mais de mim Como vai? Tudo bem Apesar, contudo, todavia, mas, porém As águas vão rolar, não vou chorar Se por acaso morrer do coração É sinal que amei demais Mas enquanto estou viva e cheia de graça Talvez ainda faça um monte de gente feliz Como vai? Tudo bem Apesar, contudo, todavia, mas, porém As águas vão rolar, não vou chorar, não Se por acaso morrer do coração É sinal que amei demais Mas enquanto estou viva e cheia de graça Talvez ainda faça um monte de gente feliz"
Pop Rock Nacional,Rita Lee,Reza,"Deus me proteja da sua inveja Deus me defenda da sua macumba Deus me salve da sua praga Deus me ajude da sua raiva Deus me imunize do seu veneno Deus me poupe do seu fim Deus me proteja da sua inveja Deus me defenda da sua macumba Deus me salve da sua praga Deus me ajude da sua raiva Deus me imunize do seu veneno Deus me poupe do seu fim (oh) Deus me acompanhe (Deus me acompanhe) Deus me ampare (Deus me ampare) Deus me levante (Deus me levante) Deus me dê força (Deus me dê força) Deus me perdoe por querer Que Deus me livre e guarde de você Deus me acompanhe (me acompanhe) Deus me ampare (me ampare) Deus me levante (me levante) Deus me dê força (me dê força) Deus me perdoe por querer Que Deus me livre e guarde de você Deus me perdoe por querer Que Deus me livre e guarde de você Deus me livre e guarde de você Deus me livre e guarde de você (oh, oh)"
Pop Rock Nacional,Rita Lee,Mamãe Natureza,"Não sei se eu estou pirando Ou se as coisas estão melhorando  Não sei se eu vou ter algum dinheiro  Ou se eu só vou cantar no chuveiro  Estou no colo da mãe natureza Ela toma conta da minha cabeça É que eu sei que não adianta mesmo a gente chorar A mamãe não dá sobremesa Mamãe, ma-mamãe natureza!  Mamãe, ma-mamãe natureza!  Mamãe, ma-mamãe natureza!"
Pop Rock Nacional,Rita Lee,Erva Venenosa,"Parece uma rosa De longe é formosa É toda recalcada A alegria alheia incomoda Venenosa, ê-ê-ê-ê-ê Erva venenosa, ê-ê-ê É pior do que cobra cascavel O seu veneno é cruel-uel-uel-uel De longe não é feia Tem voz de uma sereia Cuidado, não a toque Ela é má, pode até te dar um choque Venenosa, ê-ê-ê-ê-ê Erva venenosa, ê-ê-ê É pior do que cobra cascavel O seu veneno é cruel-uel-uel-uel Se porta como louca, achata bem a boca Parece uma bruxa, um anjo mau Detesta todo mundo, não para um segundo Fazer maldade é seu ideal, oh-oh-oh Como um cão danado Seu grito é abafado É vil e mentirosa Deus do céu, como ela é maldosa Venenosa, ê-ê-ê-ê-ê Erva venenosa, ê-ê-ê É pior do que cobra cascavel O seu veneno é cruel-uel-uel-uel Se porta como louca, achata bem a boca Parece uma bruxa, um anjo mau Detesta todo mundo, não para um segundo Fazer maldade é seu ideal Ahn, uau, xá pra lá (Deixa ela pra lá) Erva venenosa Erva venenosa Venenosa Venenosa Venenosa Venenosa Erva venenosa Erva venenosa Erva venenosa Erva venenosa"
Pop Rock Nacional,Rita Lee,Baila Comigo,"Se Deus quiser Um dia eu quero ser índio Viver pelado, pintado de verde Num eterno domingo Ser um bicho preguiça, espantar turista E tomar banho de Sol Banho de Sol Banho de Sol Sol Se Deus quiser Um dia acabo voando Tão banal assim como um pardal Meio de contrabando Desviar do estilingue, deixar que me xingue E tomar banho de Sol Banho de Sol Banho de Sol Banho de Sol Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Se Deus quiser Um dia eu viro semente E quando a chuva molhar o jardim Ah, eu fico contente E na primavera vou brotar na terra E tomar banho de Sol Banho de Sol Banho de Sol Sol Se Deus quiser Um dia eu morro bem velha Na hora H, quando a bomba estourar Quero ver da janela E entrar no pacote de camarote E tomar banho de Sol Banho de Sol Banho de Sol Banho de Sol Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai E tomar banho de Sol Banho de Sol Banho de Sol Banho de Sol Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai Baila comigo Como se baila na tribo Baila comigo Lá no meu esconderijo, ai, ai, ai"
Pop Rock Nacional,Rita Lee,"Papai, Me Empresta o Carro","Papai, me empreste o carro! Papai, me empreste o carro! Tô precisando dele pra levar Minha garota ao cinema (Papai, não crio problema) Não tenho grana pra pagar um motel! (Não tenho grana!) Não sou do tipo que frequenta bordel (Não sou do tipo!) Você precisa me quebrar esse galho (Você precisa!) Então me empreste o carro Papai, me empreste o carro Pra poder tirar um sarro com meu bem! Papai, eu não fumo! Papai, eu não bebo! Meu único defeito é não ter medo De fazer o que gosto! Papai eu aposto! Na minha idade você pintava o sete! (Na minha idade) Mamãe tem ódio de uma tal Elizete (Pintava o sete) Aqui em casa é impossível namorar! (Qual é a sua?) Então qual é a sua? (Eu só quero sarro!) Meia hora no seu carro (Com meu bem!) Papai, me empreste o carro! Papai, me empreste o carro! Tô precisando dele pra levar Minha garota ao cinema (Papai, não crio problema) Não tenho grana pra pagar um motel! (Não tenho grana!) Não sou do tipo que frequenta bordel (Não sou do tipo!) Você precisa me quebrar esse galho (Você precisa!) Então me empreste o carro Papai, me empreste o carro Pra poder tirar um sarro com meu bem! Papai, eu não fumo! Papai, eu não bebo! Meu único defeito é não ter medo De fazer o que gosto! Papai eu aposto! Na minha idade você pintava o sete! (Na minha idade) Mamãe tem ódio, ódio, ódio!  (Pintava o sete) Aqui em casa é impossível namorar! (Qual é a sua?) Então qual é a sua? (Eu só quero sarro) Meia hora no seu carro (Com meu bem!)"
Pop Rock Nacional,Rita Lee,Doce Vampiro,"Venha me beijar Meu doce vampiro Ou, ou Na luz do luar Ãh, ãh Venha sugar o calor De dentro do meu sangue vermelho Tão vivo tão eterno, veneno Que mata sua sede Que me bebe quente Como um licor Brindando a morte e fazendo amor Meu doce vampiro Ou, ou Na luz do luar Ãh, ãh Me acostumei com você Sempre reclamando da vida Me ferindo, me curando, a ferida Mas nada disso importa Vou abrir a porta Pra você entrar Beija minha boca Até me matar Cha, lá, lá, lá Ou, ou Cha, lá, lá, lá Ou ou, ou ou Ãh, ãh Ou, ou, ou ou Ãh, ahãh Ãh, ãh Me acostumei com você Sempre reclamando da vida Me ferindo, me curando, a ferida Mas nada disso importa Vou abrir a porta Pra você entrar Beija a minha boca Até me matar de amor!"
